"text","label","type","source","lang","category","has_diacritics"
"Subiect: Decizie Urgentă ANAF: Suspendare Plăți Online. Vă rugăm să validați imediat datele de securitate 3D Secure aici: [http://anaf-validare-3dsecure.net](http://anaf-validare-3dsecure.net).","1","email","cod de autorizare tranzacție (3D Secure)","ro","Bancar","True"
"Vă informăm că s-a detectat o tentativă de fraudă. Deblocați tranzacțiile 3D Secure conform instrucțiunilor Poliției Române: [http://urgenta-politia-3d.com](http://urgenta-politia-3d.com)","1","sms","cod de autorizare tranzacție (3D Secure)","ro","Bancar","True"
"Subiect: Notificare Director General: Închidere cont din cauza neconformității 3D Secure. Accesați portalul nostru de conformitate în 3 ore: [http://bt-securitate-urgenta.info](http://bt-securitate-urgenta.info)","1","email","cod de autorizare tranzacție (3D Secure)","ro","Bancar","True"
"Codul dvs. de autorizare 3D Secure pentru tranzacția de 150 RON la eMAG este: 789123. Valabil 5 minute.","0","sms","cod de autorizare tranzacție (3D Secure)","ro","Bancar","True"
"Conform noilor reglementări BNR, actualizarea 3D Secure este obligatorie. Finalizați procesul azi: [http://3dsecure-bnro.online](http://3dsecure-bnro.online)","1","sms","cod de autorizare tranzacție (3D Secure)","ro","Bancar","True"
"Subiect: Sancțiune ANAF: Plată TVA Eșuată. Securitatea 3D Secure a expirat. Remediați eșecul de plată aici: [http://ghiseulmeu-oficial-3d.org](http://ghiseulmeu-oficial-3d.org). (Atenție, penalități!)","1","email","cod de autorizare tranzacție (3D Secure)","ro","Bancar","True"
"Cont blocat! S-a detectat o tranzacție neautorizată de 2500 RON. Confirmați/Anulați 3D Secure imediat: [http://validare-blocare-3d.xyz](http://validare-blocare-3d.xyz)","1","sms","cod de autorizare tranzacție (3D Secure)","ro","Bancar","True"
"Subiect: Avertizare: Violarea Protocolului de Securitate 3D v2.0. Contul dumneavoastră este în pericol de suspendare. Revalidați: [http://protocol-securitate-v2.net](http://protocol-securitate-v2.net)","1","email","cod de autorizare tranzacție (3D Secure)","ro","Bancar","True"
"Subiect: Confirmare Înrolare 3D Secure. Înrolarea cardului dvs. s-a realizat cu succes. Vă mulțumim. Detalii: [www.bancatransilvania.ro/securitate](www.bancatransilvania.ro/securitate)","0","email","cod de autorizare tranzacție (3D Secure)","ro","Bancar","True"
"Secția de Poliție vă solicită datele 3D Secure pentru o investigație. Refuzul atrage răspunderea penală. Verificați: [http://investigatie-urgenta.com](http://investigatie-urgenta.com)","1","sms","cod de autorizare tranzacție (3D Secure)","ro","Bancar","True"
"Subiect: MEMORANDUM INTERN: Migrarea Forțată la 3D Secure Pro. Toți clienții trebuie să migreze până la miezul nopții. Link de migrare: [http://migrare-3d-banca-urgent.com](http://migrare-3d-banca-urgent.com).","1","email","cod de autorizare tranzacție (3D Secure)","ro","Bancar","True"
"Alerta! Certificatul dvs. 3D Secure a expirat. Nu veți mai putea efectua plăți. Reînnoiți acum: [http://certificat-expirat.link](http://certificat-expirat.link)","1","sms","cod de autorizare tranzacție (3D Secure)","ro","Bancar","True"
"Subiect: Somație Executare Silită #3058. Pentru a evita blocarea conturilor, validați metoda de plată 3D Secure imediat. [http://anaf-executare-3d.net](http://anaf-executare-3d.net)","1","email","cod de autorizare tranzacție (3D Secure)","ro","Bancar","True"
"Confirmați plata de 49.99 RON către DIGI. Codul 3D Secure este 202499. Nu-l oferiți nimănui!","0","sms","cod de autorizare tranzacție (3D Secure)","ro","Bancar","True"
"ALERTĂ MAJORĂ DE SECURITATE! Sistemul 3D Secure a detectat o breșă de date. Confirmați PIN-ul: [http://securitate-breach-3d.org](http://securitate-breach-3d.org)","1","sms","cod de autorizare tranzacție (3D Secure)","ro","Bancar","True"
"Subiect: Revizie Tehnică Obligatorie 3D Secure 2.1. Directorul tehnic solicită reintroducerea datelor pentru conformitate. [http://revizie-3d-conform.com](http://revizie-3d-conform.com)","1","email","cod de autorizare tranzacție (3D Secure)","ro","Bancar","True"
"Conform Ordinului 55/2024, reînrolarea 3D Secure este obligatorie. Termen limită 6 ore: [http://reînrolare-obligatorie-3d.top](http://reînrolare-obligatorie-3d.top)","1","sms","cod de autorizare tranzacție (3D Secure)","ro","Bancar","True"
"Subiect: ALERTĂ CRITICĂ! Tranzacție suspectă de 5 lei inițiată. Deblocați sistemul 3D Secure complet pentru a evita pierderile: [http://deblocare-totala-banca.com](http://deblocare-totala-banca.com).","1","email","cod de autorizare tranzacție (3D Secure)","ro","Bancar","True"
"Subiect: Informare PSD2: Noile Standarde de Securitate 3D Secure v2.0. Plățile online sunt acum mai sigure. Citiți mai mult pe site-ul BNR: [www.bnr.ro/securitate-plati](www.bnr.ro/securitate-plati)","0","email","cod de autorizare tranzacție (3D Secure)","ro","Bancar","True"
"Test 3D Secure. Codul de verificare pentru tranzacția 0 RON este: 112233.","0","sms","cod de autorizare tranzacție (3D Secure)","ro","Bancar","True"
"Subiect: Notificare de Securitate. V-ați autentificat pe platforma BT Pay de pe un dispozitiv nou la ora 14:30. Dacă nu ați fost dvs., contactați [contact.bt24.ro].","0","email","cod de autorizare tranzacție (3D Secure)","ro","Bancar","True"
"Tranzacția dvs. online a fost refuzată (Motiv: Cod 3D Secure introdus greșit). Vă rugăm reîncercați.","0","sms","cod de autorizare tranzacție (3D Secure)","ro","Bancar","True"
"Subiect: Memento de securitate: Schimbare Parolă. Pentru o securitate optimă a plăților 3D Secure, vă recomandăm schimbarea parolei la fiecare 90 de zile.","0","email","cod de autorizare tranzacție (3D Secure)","ro","Bancar","True"
"Setarea metodei 3D Secure (parola/amprenta) pentru cardul dvs. s-a încheiat cu succes.","0","sms","cod de autorizare tranzacție (3D Secure)","ro","Bancar","True"
"Subiect: Informare ANAF: Metodă de plată online. Vă reamintim că plățile către ANAF se fac exclusiv prin sisteme securizate 3D Secure. Detalii: [www.anaf.ro/ghiseulvirtual]","0","email","cod de autorizare tranzacție (3D Secure)","ro","Bancar","True"
"Subiect: Alertă de Securitate Critică. O nouă tranzacție a fost marcată ca îndoielnică (1200 RON). Confirmați că dvs. ați inițiat-o: [http://validare-urgenta-3d.net](http://validare-urgenta-3d.net)","1","email","cod de autorizare tranzacție (3D Secure)","ro","Bancar","True"
"Codul dvs. 3D Secure pentru tranzacția de 150.00 RON la eMAG este: 789123. Valabil 5 minute.","0","sms","cod de autorizare tranzacție (3D Secure)","ro","Bancar","True"
"Tranzacția dvs. de 4999 RON către Altex a fost autorizată. Dacă nu o recunoașteți, anulați imediat: [http://auth-anulare-plati.com](http://auth-anulare-plati.com)","1","sms","cod de autorizare tranzacție (3D Secure)","ro","Bancar","True"
"Subiect: Reînnoire abonament Premium. Plata de 99 EUR a fost procesată. Pentru a anula sau contesta, accesați: [http://secure-billing-review.net](http://secure-billing-review.net)","1","email","cod de autorizare tranzacție (3D Secure)","ro","Bancar","True"
"Comanda #90123 a fost plasată. Suma: 89,50 RON. Dacă nu ați făcut această comandă, stopați plata aici: [http://stop-plata-acum.org](http://stop-plata-acum.org)","1","sms","cod de autorizare tranzacție (3D Secure)","ro","Bancar","True"
"Subiect: Autentificare reușită BT 24. V-ați autentificat pe data de 20.06.2024, ora 10:30, de pe un dispozitiv nou. Dacă nu sunteți dvs., sunați la 021 XXXX.","0","email","cod de autorizare tranzacție (3D Secure)","ro","Bancar","True"
"Subiect: Tentativă suspectă de autentificare. Am detectat o plată neobișnuită. Vă rugăm să verificați contul pentru autorizare: [http://emag-secure-validate.com](http://emag-secure-validate.com)","1","email","cod de autorizare tranzacție (3D Secure)","ro","Bancar","True"
"Ai achiziționat jocul 'Cyberpunk 2077' cu 249 RON. Confirmă plata sau raportează frauda: [http://stop-frauda-azi.info](http://stop-frauda-azi.info)","1","sms","cod de autorizare tranzacție (3D Secure)","ro","Bancar","True"
"Codul de verificare pentru resetarea parolei este: 246801. Nu îl comunicați nimănui.","0","sms","cod de autorizare tranzacție (3D Secure)","ro","Bancar","True"
"Subiect: Comanda dvs. este în curs de livrare. Vă rugăm să confirmați adresa de livrare, altfel plata va fi finalizată: [http://livrare-urgent-confirma.ro](http://livrare-urgent-confirma.ro)","1","email","cod de autorizare tranzacție (3D Secure)","ro","Bancar","True"
"Plata facturii ENEL de 350 RON a fost inițiată. Dacă nu ați autorizat, anulați imediat aici: [http://servicii-plati-verificare.com](http://servicii-plati-verificare.com)","1","sms","cod de autorizare tranzacție (3D Secure)","ro","Bancar","True"
"Subiect: Informare ING Home’Bank. Limita zilnică de tranzacționare a fost modificată conform solicitării. Pentru detalii, accesați ING Home’Bank.","0","email","cod de autorizare tranzacție (3D Secure)","ro","Bancar","True"
"Contul tău a fost blocat după o tentativă de plată. Activează-l urgent: [http://reactivare-cont-securizat.info](http://reactivare-cont-securizat.info)","1","sms","cod de autorizare tranzacție (3D Secure)","ro","Bancar","True"
"Subiect: Rambursare impozit în așteptare. Pentru a primi rambursarea (250 RON), confirmați datele cardului: [http://anaf-plati-secure.net](http://anaf-plati-secure.net)","1","email","cod de autorizare tranzacție (3D Secure)","ro","Bancar","True"
"Plata de 55,90 RON către Netflix a fost finalizată cu succes.","0","sms","cod de autorizare tranzacție (3D Secure)","ro","Bancar","True"
"Cardul dvs. a fost actualizat. Confirmați schimbarea sau anulați: [http://card-update-secure.org](http://card-update-secure.org)","1","sms","cod de autorizare tranzacție (3D Secure)","ro","Bancar","True"
"Subiect: Noul protocol de securitate 3D Secure 2.0. Vă informăm despre îmbunătățirile aduse sistemului de autorizare a plăților online. Detalii: [http://www.otpbank.ro/securitate](http://www.otpbank.ro/securitate)","0","email","cod de autorizare tranzacție (3D Secure)","ro","Bancar","True"
"Subiect: Notificare: Tranzacție majoră detectată. Vă rugăm să verificați detaliile tranzacției #45678, suma 3000 RON, pentru validare 3D Secure: [http://verificare-detalii-plati.net](http://verificare-detalii-plati.net)","1","email","cod de autorizare tranzacție (3D Secure)","ro","Bancar","True"
"Transferul de 1000 RON către Ionescu V. a fost procesat.","0","sms","cod de autorizare tranzacție (3D Secure)","ro","Bancar","True"
"Tranzacție eșuată 599 EUR. Cardul dvs. va fi blocat. Deblocați acum: [http://blocare-card-stop.com](http://blocare-card-stop.com)","1","sms","cod de autorizare tranzacție (3D Secure)","ro","Bancar","True"
"Subiect: Factură Telekom emisă. Suma 120 RON. Confirmați plata pentru a evita penalizările: [http://telecom-plati-urgente.info](http://telecom-plati-urgente.info)","1","email","cod de autorizare tranzacție (3D Secure)","ro","Bancar","True"
"Subiect: Tranzacție Online Refuzată. O tranzacție de 230 EUR a fost refuzată din cauza codului 3D Secure incorect. Vă rugăm reîncercați.","0","email","cod de autorizare tranzacție (3D Secure)","ro","Bancar","True"
"Codul pentru înrolarea cardului în aplicația BT Pay este: 559988. Introduceți-l pentru a finaliza.","0","sms","cod de autorizare tranzacție (3D Secure)","ro","Bancar","True"
"Subiect: Măsuri de protecție împotriva fraudelor online. ANAF nu solicită niciodată date de card prin email. Verificați contul dvs. SPV pe [www.anaf.ro](http://www.anaf.ro).","0","email","cod de autorizare tranzacție (3D Secure)","ro","Bancar","True"
"Codul de autorizare pentru modificarea notificărilor este 909090.","0","sms","cod de autorizare tranzacție (3D Secure)","ro","Bancar","True"
"Subiect: Urgent: Tranzacție Suspectă 10:45 AM. Vă rugăm să confirmați plata internațională de 3999 RON. Confirmați/Anulați: [http://securitate-plati-ro.com/validare](http://securitate-plati-ro.com/validare)","1","email","cod de autorizare tranzacție (3D Secure)","ro","Bancar","True"
"Codul dvs. de autentificare 3D Secure pentru plata la eMAG este: 763512. Nu divulgați acest cod nimănui.","0","sms","cod de autorizare tranzacție (3D Secure)","ro","Bancar","True"
"Tranzacția dvs. de 4599 RON către un cont străin este în curs. Anulați imediat aici: [http://stop-plata-urgent.info](http://stop-plata-urgent.info)","1","sms","cod de autorizare tranzacție (3D Secure)","ro","Bancar","True"
"Subiect: Ați confirmat plata #7890? S-a inițiat o plată de 2350 RON. Dacă nu o recunoașteți, blocați contul aici: [http://blocare-rapida-card.net](http://blocare-rapida-card.net)","1","email","cod de autorizare tranzacție (3D Secure)","ro","Bancar","True"
"ATENȚIE: A fost înregistrată o plată de 1800 RON la eMAG. Confirmați sau anulați accesând: [http://emag-secure-plati.com](http://emag-secure-plati.com)","1","sms","cod de autorizare tranzacție (3D Secure)","ro","Bancar","True"
"Subiect: Reîncărcare Crypto Confirmare. Suma de 7500 RON a fost transferată. Dacă nu recunoașteți plata, completați formularul de litigiu: [http://litigii-banca-ro.org](http://litigii-banca-ro.org)","1","email","cod de autorizare tranzacție (3D Secure)","ro","Bancar","True"
"Plata dvs. de 500 EUR către PayPal a fost aprobată. Verificați detaliile și anulați accesând: [http://verificare-cont-bt.net](http://verificare-cont-bt.net)","1","sms","cod de autorizare tranzacție (3D Secure)","ro","Bancar","True"
"Ai inițiat o plată de 150 RON. Codul de autorizare valabil 5 minute este 998877.","0","sms","cod de autorizare tranzacție (3D Secure)","ro","Bancar","True"
"Subiect: Autentificare reușită. V-ați autentificat cu succes în aplicația mobilă la ora 14:30. Dacă nu ați fost dvs., sunați la banca la numărul oficial.","0","email","cod de autorizare tranzacție (3D Secure)","ro","Bancar","True"
"Ați autorizat transferul 990 RON către George Popescu. Dacă nu ați făcut acest transfer, accesați linkul de urgență: [http://stop-transfer-acum.info](http://stop-transfer-acum.info)","1","sms","cod de autorizare tranzacție (3D Secure)","ro","Bancar","True"
"Subiect: Alerta Fiscale: Nevalidare Plată TVA. Plata dvs. de 2100 RON către ANAF a eșuat. Vă rugăm reautorizați tranzacția: [http://anaf-plati-securizate.net](http://anaf-plati-securizate.net)","1","email","cod de autorizare tranzacție (3D Secure)","ro","Bancar","True"
